timestamp_ms,timestamp,temperature,air_humidity,soil_moisture,water_flow,watering,is_anomaly,anomaly_type,soil_moisture_change,soil_moisture_change_10,soil_moisture_std_10,knn_score,knn_pred
1778313944997,2026-05-09 11:05:44,20.4,68.26,43.82,0.0,0,0,normal,-0.0499999999999971,-0.4099999999999966,0.1287547194388506,0.1189675017331498,0
1778313946004,2026-05-09 11:05:46,20.45,68.0,43.8,0.0,0,0,normal,-0.0200000000000031,-0.4000000000000057,0.1216552506059606,0.12241995191884598,0
1778313947010,2026-05-09 11:05:47,20.74,67.21,43.77,0.0,0,0,normal,-0.029999999999994,-0.3899999999999934,0.1125907041751898,0.18626468009970704,0
1778313948015,2026-05-09 11:05:48,20.41,67.74,43.76,0.0,0,0,normal,-0.0100000000000051,-0.3500000000000014,0.1011269828812501,0.12637655210112764,0
1778313949019,2026-05-09 11:05:49,20.54,67.52,43.76,0.0,0,0,normal,0.0,-0.3000000000000042,0.0873307887669878,0.1386565474291522,0
1778313950028,2026-05-09 11:05:50,20.92,67.45,43.73,0.0,0,0,normal,-0.0300000000000011,-0.2700000000000031,0.0792254167970358,0.19773406680565378,0
1778313951032,2026-05-09 11:05:51,20.65,67.47,43.68,0.0,0,0,normal,-0.0499999999999971,-0.2800000000000011,0.0772370089759606,0.1435048160080912,0
1778313952038,2026-05-09 11:05:52,20.7,67.77,43.63,0.0,0,0,normal,-0.0499999999999971,-0.2999999999999971,0.0797844317868605,0.12888184126349664,0
1778313953046,2026-05-09 11:05:53,20.85,67.73,43.56,0.0,0,0,normal,-0.0700000000000002,-0.3299999999999983,0.0923519836759604,0.14735922471065996,0
1778313954051,2026-05-09 11:05:54,20.73,67.14,43.57,0.0,0,0,normal,0.009999999999998,-0.2999999999999971,0.0934285228872014,0.1704120708130295,0
1778313955055,2026-05-09 11:05:55,20.76,66.92,43.55,0.0,0,0,normal,-0.0200000000000031,-0.2700000000000031,0.0964307465950761,0.17800827520947166,0
1778313956061,2026-05-09 11:05:56,21.08,67.05,43.55,0.0,0,0,normal,0.0,-0.25,0.0945398211219603,0.16387727609745834,0
1778313957066,2026-05-09 11:05:57,21.15,67.5,43.55,0.0,0,0,normal,0.0,-0.2200000000000059,0.0905783883961207,0.1632142748951571,0
1778313958071,2026-05-09 11:05:58,21.3,66.78,43.49,0.0,0,0,normal,-0.0599999999999951,-0.269999999999996,0.0890754985640721,0.2099098691556254,0
1778313959076,2026-05-09 11:05:59,21.24,66.69,43.45,0.0,0,0,normal,-0.0399999999999991,-0.3099999999999951,0.0836925590744925,0.1909455073771833,0
1778313960082,2026-05-09 11:06:00,21.15,66.48,43.37,0.0,0,0,normal,-0.0800000000000054,-0.3599999999999994,0.0874325136573176,0.1799462460820918,0
1778313961089,2026-05-09 11:06:01,21.35,66.34,43.32,0.0,0,0,normal,-0.0499999999999971,-0.3599999999999994,0.0969765149117884,0.1722380657991341,0
1778313962098,2026-05-09 11:06:02,21.26,66.97,43.3,0.0,0,0,normal,-0.0200000000000031,-0.3300000000000054,0.1051401181492373,0.12977727819868748,0
1778313963103,2026-05-09 11:06:03,21.47,66.46,43.3,0.0,0,0,normal,0.0,-0.2600000000000051,0.1125709652717472,0.16996509697593762,0
1778313964106,2026-05-09 11:06:04,21.52,66.55,43.3,0.0,0,0,normal,0.0,-0.2700000000000031,0.1116343236742736,0.16908245332307428,0
1778313965109,2026-05-09 11:06:05,21.45,66.79,43.23,0.0,0,0,normal,-0.0700000000000002,-0.3200000000000003,0.1153930481248558,0.14731498014507816,0
1778313966117,2026-05-09 11:06:06,21.67,66.0,43.18,0.0,0,0,normal,-0.0499999999999971,-0.3699999999999974,0.116280312654809,0.18714581224417062,0
1778313967120,2026-05-09 11:06:07,21.79,66.16,43.15,0.0,0,0,normal,-0.0300000000000011,-0.3999999999999986,0.1079557522526368,0.17987954771897938,0
1778313968126,2026-05-09 11:06:08,21.63,65.63,43.13,0.0,0,0,normal,-0.019999999999996,-0.3599999999999994,0.1006699778704242,0.19391962464390447,0
1778313969132,2026-05-09 11:06:09,22.1,65.55,43.09,0.0,0,0,normal,-0.0399999999999991,-0.3599999999999994,0.0945221902223534,0.21205807827046133,0
1778313970135,2026-05-09 11:06:10,21.96,65.47,43.07,0.0,0,0,normal,-0.0200000000000031,-0.2999999999999971,0.095224880035439,0.20049617759697438,0
1778313971140,2026-05-09 11:06:11,21.78,66.01,43.02,0.0,0,0,normal,-0.0499999999999971,-0.2999999999999971,0.102637441727811,0.1320737438923646,0
1778313972142,2026-05-09 11:06:12,21.88,65.45,43.0,0.0,0,0,normal,-0.0200000000000031,-0.2999999999999971,0.1064633478922648,0.17919857662008895,0
1778313973146,2026-05-09 11:06:13,22.37,65.55,42.98,0.0,0,0,normal,-0.0200000000000031,-0.3200000000000003,0.1034139470498485,0.19422954039202986,0
1778313974150,2026-05-09 11:06:14,22.21,64.88,42.91,0.0,0,0,normal,-0.0700000000000002,-0.3900000000000005,0.0993534655213143,0.19569872733893262,0
1778313975153,2026-05-09 11:06:15,22.15,65.42,42.88,0.0,0,0,normal,-0.029999999999994,-0.3499999999999943,0.1007141168521901,0.15018548247672625,0
1778313976157,2026-05-09 11:06:16,22.26,65.15,42.83,0.0,0,0,normal,-0.0500000000000042,-0.3500000000000014,0.1076207332357692,0.14995551061599757,0
1778313977160,2026-05-09 11:06:17,22.61,64.59,42.78,0.0,0,0,normal,-0.0499999999999971,-0.3699999999999974,0.1158974642613185,0.19291918781504394,0
1778313978162,2026-05-09 11:06:18,22.41,65.21,42.75,0.0,0,0,normal,-0.0300000000000011,-0.3800000000000025,0.1194850060327518,0.14838211928277603,0
1778313979165,2026-05-09 11:06:19,22.67,64.64,42.74,0.0,0,0,normal,-0.009999999999998,-0.3500000000000014,0.1189957982450575,0.19088872226967007,0
1778313980168,2026-05-09 11:06:20,22.91,64.43,42.68,0.0,0,0,normal,-0.0600000000000022,-0.3900000000000005,0.119540788018051,0.22750232927807393,0
1778313981172,2026-05-09 11:06:21,22.63,64.38,42.62,0.0,0,0,normal,-0.0600000000000022,-0.4000000000000057,0.1257024705846544,0.16105556532529083,0
1778313982175,2026-05-09 11:06:22,22.69,64.63,42.61,0.0,0,0,normal,-0.009999999999998,-0.3900000000000005,0.1230898497484019,0.15341199766406374,0
1778313983179,2026-05-09 11:06:23,22.72,64.62,42.54,0.0,0,0,normal,-0.0700000000000002,-0.4399999999999977,0.1214907403877808,0.13316089161278535,0
1778313984182,2026-05-09 11:06:24,23.11,64.28,42.52,0.0,0,0,normal,-0.019999999999996,-0.3899999999999934,0.1213122692337266,0.17636480918287936,0
1778313985185,2026-05-09 11:06:25,23.18,64.0,42.53,0.0,0,0,normal,0.009999999999998,-0.3500000000000014,0.1121506922749269,0.18959411387457342,0
1778313986188,2026-05-09 11:06:26,23.3,63.94,42.47,0.0,0,0,normal,-0.0600000000000022,-0.3599999999999994,0.1092601381005155,0.18129468132387389,0
